sb_player_id,player_name_sb,team_name_sb,sc_player_id,player_name_sc,team_name_sc,match_type,league
50496,Obinna Nwobodo,Cincinnati,33934,Obinna Nwobodo,Football Club Cincinnati,p2_exact_name_unique,MLS
12409,Yuya Kubo,Cincinnati,11063,Yuya Kubo,Football Club Cincinnati,p2_exact_name_unique,MLS
28308,Pavel Bucha,Cincinnati,13255,Pavel Bucha,Football Club Cincinnati,p2_exact_name_unique,MLS
29316,Tomáš Ostrák,St. Louis City,26123,Tomáš Ostrák,St. Louis City Soccer Club,p2_exact_name_unique,MLS
8956,Timo Baumgartl,St. Louis City,10381,Timo Baumgartl,St. Louis City Soccer Club,p2_exact_name_unique,MLS
9184,Marcel Hartel,St. Louis City,19286,Marcel Hartel,St. Louis City Soccer Club,p2_exact_name_unique,MLS
428783,Morris Duggan,Minnesota United,815882,Morris  Duggan,Minnesota United Football Club,p2_exact_name_unique,MLS
13320,Eduard Löwen,St. Louis City,19137,Eduard Löwen,St. Louis City Soccer Club,p2_exact_name_unique,MLS
12324,Cedric Teuchert,St. Louis City,12659,Cedric Teuchert,St. Louis City Soccer Club,p2_exact_name_unique,MLS
8820,Jannes Horn,St. Louis City,11536,Jannes Horn,St. Louis City Soccer Club,p2_exact_name_unique,MLS
24321,Robin Lod,Minnesota United,17493,Robin Lod,Minnesota United Football Club,p2_exact_name_unique,MLS
230170,Gilberto Ivan Flores Melgarejo,Cincinnati,142503,Gilberto Ivan Flores Melgarejo,Football Club Cincinnati,p2_exact_name_unique,MLS
196872,Tadeo Allende,Inter Miami,116282,Tadeo Allende,Club Internacional de Fútbol Miami,p2_exact_name_unique,MLS
130893,Federico Redondo Solari,Inter Miami,59045,Federico Redondo Solari,Club Internacional de Fútbol Miami,p2_exact_name_unique,MLS
123162,Gonzalo Luján Melli,Inter Miami,48115,Gonzalo Luján Melli,Club Internacional de Fútbol Miami,p2_exact_name_unique,MLS
366752,Tomás Agustín Avilés Mancilla,Inter Miami,539830,Tomás Agustín Avilés Mancilla,Club Internacional de Fútbol Miami,p2_exact_name_unique,MLS
465734,Yuri Guboglo,CF Montreal,1001642,Yuri Aleksandr Guboglo,Montréal,p3_token_same_team,MLS
3362,Marlon,LAFC,11223,Marlon Santos da Silva Barbosa,Los Angeles FC,p3_token_same_team,MLS
5625,Emil Peter Forsberg,New York Red Bulls,11490,Emil Forsberg,New York Red Bulls,p3_token_same_team,MLS
9612,Diogo Gonçalves,Real Salt Lake,11532,Diogo António Cupido Gonçalves,Real Salt Lake,p3_token_same_team,MLS
5646,Aníbal Godoy,San Diego FC,11701,Aníbal Cesis Godoy,San Diego FC,p3_token_same_team,MLS
3005,Ezequiel Ponce,Houston Dynamo,11763,Ezequiel Ponce Martínez,Houston Dynamo,p3_token_same_team,MLS
5571,Hirving Lozano,San Diego FC,11907,Hirving Rodrigo Lozano Bahena,San Diego FC,p3_token_same_team,MLS
11534,Sergi Palencia,LAFC,12306,Sergi Palencia Hurtado,Los Angeles FC,p3_token_same_team,MLS
205821,Luca Allan Petrasso,CF Montreal,123139,Luca Petrasso,Montréal,p3_token_same_team,MLS
4898,Ignatius Ganago,New England Revolution,12981,Ignatius Kpene Ganago,New England Revolution,p3_token_same_team,MLS
217014,Agustin Ojeda,New York City FC,129954,Axel Agustín Ojeda,New York City FC,p3_token_same_team,MLS
4378,Rominigue Kouamé,Chicago Fire,13358,Rominigue Kouamé N''Guessan,Chicago Fire,p3_token_same_team,MLS
22020,Joaquín Fernández,Sporting Kansas City,13936,Joaquín Fernández Moreno,Sporting Kansas City,p3_token_same_team,MLS
42281,Juan Berrocal,Atlanta United,13956,Juan Berrocal González,Atlanta United FC,p3_token_same_team,MLS
6362,Ronaldo Vieira,San Jose Earthquakes,14138,Ronaldo Vieira Nan,San Jose Earthquakes,p3_token_same_team,MLS
224417,Sergio Oregel Jr.,Chicago Fire,144563,Sergio Oregel,Chicago Fire,p3_token_same_team,MLS
213966,Oscar Anthony Verhoeven,San Diego FC,158835,Oscar Verhoeven,San Diego FC,p3_token_same_team,MLS
229434,Paul Rothrock,Seattle Sounders,159694,Paul Miles Rothrock,Seattle Sounders,p3_token_same_team,MLS
12816,Vítor Costa,San Jose Earthquakes,16091,Vítor Costa De Brito,San Jose Earthquakes,p3_token_same_team,MLS
133051,Kerwin Calderón Vargas,Charlotte,162415,Kerwin Andrés Calderón Vargas,Charlotte FC,p3_token_same_team,MLS
10853,Cristian Arango,San Jose Earthquakes,16253,Cristian Daniel Arango Duque,San Jose Earthquakes,p3_token_same_team,MLS
27016,Stian Gregersen,Atlanta United,16391,Stian Rode Gregersen,Atlanta United FC,p3_token_same_team,MLS
117628,Diego Luna,Real Salt Lake,165145,Diego Ángel Luna,Real Salt Lake,p3_token_same_team,MLS
24601,Per Tony Robin Jansson,Orlando City,16542,Robin Jansson,Orlando City,p3_token_same_team,MLS
253388,Leonardo Barroso,Chicago Fire,166780,Leonardo José Caetano Barroso,Chicago Fire,p3_token_same_team,MLS
3139,Chidozie Awaziem,Colorado Rapids,1774,Chidozie Collins Awaziem,Colorado Rapids,p3_token_same_team,MLS
35714,Randall Leal,DC United,17914,Randall Enrique Leal Arley,DC United,p3_token_same_team,MLS
3380,Christian Benteke,DC United,1818,Christian Benteke Liolo,DC United,p3_token_same_team,MLS
12603,Miguel Almirón,Atlanta United,18242,Miguel Ángel Almirón Rejala,Atlanta United FC,p3_token_same_team,MLS
23319,Souleyman Doumbia,Charlotte,22102,Souleyman Keli Doumbia,Charlotte FC,p3_token_same_team,MLS
28669,Luis Abram,Atlanta United,22956,Luis Alfonso Abram Ugarelli,Atlanta United FC,p3_token_same_team,MLS
32443,Brayan Vera,Real Salt Lake,23205,Brayan Emanuel Vera Ramírez,Real Salt Lake,p3_token_same_team,MLS
32442,Matthew Longstaff,CF Montreal,23748,Matthew Ben Longstaff,Montréal,p3_token_same_team,MLS
13436,Diego Chará,Portland Timbers,23848,Diego Ferney Chará Zamora,Portland Timbers,p3_token_same_team,MLS
24319,Pep Mas,Charlotte,23966,Pep Biel Mas Jaume,Charlotte FC,p3_token_same_team,MLS
32387,Edvard Tagseth,Nashville SC,24110,Edvard Sandvik Tagseth,Nashville,p3_token_same_team,MLS
23828,Kamal Miller,Portland Timbers,24253,Kamal Anthony Miller,Portland Timbers,p3_token_same_team,MLS
13442,Cristian Roldán León,Seattle Sounders,24259,Cristian Roldán,Seattle Sounders,p3_token_same_team,MLS
23789,Jordan Morris,Seattle Sounders,24260,Jordan Perry Morris,Seattle Sounders,p3_token_same_team,MLS
12545,Sebastian Francisco Lletget,FC Dallas,24264,Sebastian  Lletget,FC Dallas,p3_token_same_team,MLS
13911,Jackson William Yueill,New England Revolution,24265,Jackson Yueill,New England Revolution,p3_token_same_team,MLS
34332,Indiana Denchev Vassilev,Philadelphia Union,24691,Indiana Vassilev,Philadelphia Union,p3_token_same_team,MLS
13371,Luciano Acosta,FC Dallas,24760,Luciano Federico Acosta,FC Dallas,p3_token_same_team,MLS
29961,Andrew David Gutman,Chicago Fire,24768,Andrew Gutman,Chicago Fire,p3_token_same_team,MLS
41824,Leonardo Campana,New England Revolution,24899,Leonardo Campana Romero,New England Revolution,p3_token_same_team,MLS
36148,José Cifuentes,Toronto FC,24910,José Adoni Cifuentes Charcopa,Toronto FC,p3_token_same_team,MLS
29611,Braian Ojeda,Real Salt Lake,24969,Braian Óscar Ojeda Rodríguez,Real Salt Lake,p3_token_same_team,MLS
36995,David Costa,Portland Timbers,25009,David Pereira Da Costa,Portland Timbers,p3_token_same_team,MLS
25119,João Paulo,Seattle Sounders,25143,João Paulo Mior,Seattle Sounders,p3_token_same_team,MLS
12524,Walker Zimmerman,Nashville SC,25467,Walker Dwain Zimmerman,Nashville,p3_token_same_team,MLS
12535,Eduard Atuesta,Orlando City,25468,Eduard Andrés Atuesta Velasco,Orlando City,p3_token_same_team,MLS
3658,DeAndre Yedlin,Real Salt Lake,2574,DeAndre Roselle Roselle Yedlin,Real Salt Lake,p3_token_same_team,MLS
27524,Carlos Terán,Chicago Fire,25951,Carlos Terán Díaz,Chicago Fire,p3_token_same_team,MLS
36703,Mathías Laborda,Vancouver Whitecaps,25969,Mathías Nicolás Laborda Malsenido,Vancouver Whitecaps FC,p3_token_same_team,MLS
31207,Victor Olatunji,Real Salt Lake,26100,Victor Oluyemi Olatunji,Real Salt Lake,p3_token_same_team,MLS
28114,Yeimar Gómez Andrade,Seattle Sounders,26275,Yeimar Pastor Gómez Andrade,Seattle Sounders,p3_token_same_team,MLS
27767,Matías Rojas,Portland Timbers,26558,Matías Nicolás Rojas Romero,Portland Timbers,p3_token_same_team,MLS
37494,Thiago Martins,New York City FC,27037,Thiago Martins Bueno,New York City FC,p3_token_same_team,MLS
12809,Diego Rubio,Austin FC,27095,Diego Iván Rubio Kostner,Austin,p3_token_same_team,MLS
22433,Jesus Ferreira,Seattle Sounders,27115,Jesús David Ferreira Castro,Seattle Sounders,p3_token_same_team,MLS
24788,Brandon Iván Servania,DC United,27117,Brandon Servania,DC United,p3_token_same_team,MLS
12566,Maximiliano Urruti,New England Revolution,27150,Maximiliano Nicolás Urruti Mussa,New England Revolution,p3_token_same_team,MLS
12357,Diego Fagúndez,LA Galaxy,27160,Diego Santiago Fagúndez Pepe,LA Galaxy,p3_token_same_team,MLS
12749,Sebastien Ibeagha,FC Dallas,27161,Sebastien Uchechukwu Ibeagha,FC Dallas,p3_token_same_team,MLS
12759,Maximiliano Moralez,New York City FC,27169,Maximiliano Nicolás Moralez,New York City FC,p3_token_same_team,MLS
21456,Olivier Mbaizo,Philadelphia Union,27184,Olivier Mbaissidara Mbaizo,Philadelphia Union,p3_token_same_team,MLS
13433,Julio Cascante,Austin FC,27189,Julio César Cascante Solórzano,Austin,p3_token_same_team,MLS
13779,Cristhian Paredes,Portland Timbers,27191,Cristhian Fabián Paredes Maciel,Portland Timbers,p3_token_same_team,MLS
12788,Ilie Sánchez,Austin FC,27219,Ilie Sánchez Farrés,Austin,p3_token_same_team,MLS
26152,Jacob Shaffelburg,Nashville SC,27228,Jacob Everett Shaffelburg,Nashville,p3_token_same_team,MLS
30053,Bruno Wilson,San Jose Earthquakes,27327,Bruno Ricardo Valdez Wilson,San Jose Earthquakes,p3_token_same_team,MLS
24291,Emmanuel Sabbi,Vancouver Whitecaps,27389,Emmanuel Afriyie Mario Sabbi Mario Sabbi,Vancouver Whitecaps FC,p3_token_same_team,MLS
27434,Alhassan Yusuf Abdullahi,New England Revolution,28155,Alhassan Yusuf,New England Revolution,p3_token_same_team,MLS
25340,Ramiro,FC Dallas,28254,Ramiro Moschen Benetti,FC Dallas,p3_token_same_team,MLS
25260,Rodrigues,San Jose Earthquakes,28307,Antônio Josenildo Rodrigues de Oliveira,San Jose Earthquakes,p3_token_same_team,MLS
28061,Tomás Chancalay,New England Revolution,28742,Tomás Alejandro Chancalay,New England Revolution,p3_token_same_team,MLS
41182,Christopher Mcvey,San Diego FC,29462,Christopher Donald McVey,San Diego FC,p3_token_same_team,MLS
35654,Pedro Amador,Atlanta United,30268,Pedro Miguel Santos Amador,Atlanta United FC,p3_token_same_team,MLS
29699,Ronald Hernández,Atlanta United,30468,Ronald José Hernández Pimentel,Atlanta United FC,p3_token_same_team,MLS
28657,Andrés Cubas,Vancouver Whitecaps,30968,Adrián Andrés Cubas,Vancouver Whitecaps FC,p3_token_same_team,MLS
27697,Rafael Santos,Orlando City,31603,Rafael Lucas Cardoso dos Santos,Orlando City,p3_token_same_team,MLS
25093,Antônio Carlos,Houston Dynamo,31607,Antônio Carlos Cunha Capocasali Junior,Houston Dynamo,p3_token_same_team,MLS
51831,Iván Angulo,Orlando City,31847,Iván Darío Angulo Cortés,Orlando City,p3_token_same_team,MLS
44076,João Peglow,DC United,32803,João Gabriel Martins Peglow,DC United,p3_token_same_team,MLS
44478,Matheus Nascimento,LA Galaxy,32943,Matheus Nascimento de Paula,LA Galaxy,p3_token_same_team,MLS
44477,Rafael Navarro,Colorado Rapids,33010,Rafael Navarro Leal,Colorado Rapids,p3_token_same_team,MLS
229444,Alonso,Toronto FC,332800,Alonso Coello Camarero,Toronto FC,p3_token_same_team,MLS
44586,Efraín Morales,CF Montreal,333580,Efraín Andres Morales Badillo,Montréal,p3_token_same_team,MLS
247710,Nathan Ordaz,LAFC,333892,Nathan Rafael Ordaz,Los Angeles FC,p3_token_same_team,MLS
54139,Raul Bicalho,New York City FC,34418,Raul Gustavo Pereira Bicalho,New York City FC,p3_token_same_team,MLS
54187,Gabriel Pirani,DC United,34424,Gabriel Cordeiro Pirani,DC United,p3_token_same_team,MLS
29955,Onni Johannes Simonpoika Valakari,San Diego FC,34441,Onni Valakari,San Diego FC,p3_token_same_team,MLS
47141,Dante Isiah Sealy,CF Montreal,34512,Dante Sealy,Montréal,p3_token_same_team,MLS
21530,Pablo Ruiz,Real Salt Lake,34522,Pablo Enrique Ruíz,Real Salt Lake,p3_token_same_team,MLS
33764,Daniel Ríos,Vancouver Whitecaps,34544,Daniel Armando Ríos Calderón,Vancouver Whitecaps FC,p3_token_same_team,MLS
48283,Pablo Ortiz,Houston Dynamo,35675,Pablo Antonio Ortíz Cabezas,Houston Dynamo,p3_token_same_team,MLS
27418,Jeisson Palacios,Nashville SC,35688,Jeisson Andrés Palacios Murillo,Nashville,p3_token_same_team,MLS
51934,Jimer Fory,Portland Timbers,35739,Jimer Esteban Fory Mejia,Portland Timbers,p3_token_same_team,MLS
34823,Anderson Julio,FC Dallas,36274,Anderson Andrés Julio Santos,FC Dallas,p3_token_same_team,MLS
43309,Alán Montes,Sporting Kansas City,36364,Alán Isidro Montes Castro,Sporting Kansas City,p3_token_same_team,MLS
12706,Artur,Houston Dynamo,36436,José Artur de Lima Júnior,Houston Dynamo,p3_token_same_team,MLS
6800,Carles Gil,New England Revolution,36450,Carles Gil de Pareja Vicent,New England Revolution,p3_token_same_team,MLS
36754,Rodrigo Schlegel,Orlando City,36458,Rodrigo Adrián Schlegel,Orlando City,p3_token_same_team,MLS
29371,Andrés Perea,New York City FC,36461,Andrés Felipe Perea Castañeda,New York City FC,p3_token_same_team,MLS
50411,Ralph Priso,Vancouver Whitecaps,36476,Ralph-William Johnson Priso-Mbongue,Vancouver Whitecaps FC,p3_token_same_team,MLS
29515,Felipe Mora,Portland Timbers,36478,Felipe Andrés Mora Aliaga,Portland Timbers,p3_token_same_team,MLS
42515,James Tanner Beason,New England Revolution,36488,Tanner Beason,New England Revolution,p3_token_same_team,MLS
16125,Franco Escobar,Houston Dynamo,36549,Franco Nicolás Escobar,Houston Dynamo,p3_token_same_team,MLS
35707,Joel Waterman,Chicago Fire,36557,Joel Robert Waterman,Chicago Fire,p3_token_same_team,MLS
17299,Brandon Vázquez,Austin FC,36563,Brandon Vázquez Toledo,Austin,p3_token_same_team,MLS
47142,Nkosi Burgess,LAFC,36604,Nkosi  Tafari Burgess,Los Angeles FC,p3_token_same_team,MLS
30704,Gastón Brugman,Nashville SC,3778,Gastón Brugman Duarte,Nashville,p3_token_same_team,MLS
36690,Felipe Carballo,New York Red Bulls,38201,Felipe Ignacio Carballo Ares,New York Red Bulls,p3_token_same_team,MLS
37721,Julio Ortiz,Portland Timbers,38220,Julio Joao Ortiz Landázuri,Portland Timbers,p3_token_same_team,MLS
35243,Juan David Mosquera,Portland Timbers,38285,Juan David  Mosquera López,Portland Timbers,p3_token_same_team,MLS
3083,Son Heung-Min,LAFC,4314,Heung-Min Son,Los Angeles FC,p3_token_same_team,MLS
38038,Jonathan Perez,Nashville SC,43191,Jonathan Alexander Pérez,Nashville,p3_token_same_team,MLS
27431,Jáder Obrian,Austin FC,43215,Jáder Rafael Obrian Arias,Austin,p3_token_same_team,MLS
110055,Oliver Larraz,Colorado Rapids,43238,Oliver Love Larraz,Colorado Rapids,p3_token_same_team,MLS
90826,Pedro Vite,Vancouver Whitecaps,43751,Pedro Jeampierre Vite Uca,Vancouver Whitecaps FC,p3_token_same_team,MLS
109879,Daniel Alejandro Pereira Gil,Austin FC,44185,Daniel Pereira Gil,Austin,p3_token_same_team,MLS
36498,César Araújo,Orlando City,44445,César Nahuel Araújo Vilches,Orlando City,p3_token_same_team,MLS
37978,Deybi Flores,Toronto FC,51550,Deybi Aldair Flores,Toronto FC,p3_token_same_team,MLS
12619,Josef Martínez,San Jose Earthquakes,5448,Josef Alexander Martínez,San Jose Earthquakes,p3_token_same_team,MLS
380668,Bruno Damiani,Philadelphia Union,559540,Bruno Damiani Píriz,Philadelphia Union,p3_token_same_team,MLS
117681,Obed Vargas,Seattle Sounders,58946,Obed Gómez Vargas,Seattle Sounders,p3_token_same_team,MLS
132458,André Franco,Chicago Fire,61336,André Filipe Russo Franco,Chicago Fire,p3_token_same_team,MLS
389893,Peyton Miller,New England Revolution,628029,Peyton James Miller,New England Revolution,p3_token_same_team,MLS
389870,Jeevan Badwal,Vancouver Whitecaps,629624,Jeevan Singh Badwal,Vancouver Whitecaps FC,p3_token_same_team,MLS
30987,Amahl Pellegrino,San Jose Earthquakes,64219,Amahl William Pellegrino,San Jose Earthquakes,p3_token_same_team,MLS
6334,Luis Muriel,Orlando City,6439,Luis Fernando Muriel Fruto,Orlando City,p3_token_same_team,MLS
135264,Nelson Palacio Ruiz,Real Salt Lake,66350,Nelson Daniel Palacio Ruiz,Real Salt Lake,p3_token_same_team,MLS
42896,Bode Hidalgo,Real Salt Lake,68362,Bode Shane Hidalgo,Real Salt Lake,p3_token_same_team,MLS
271512,Felipe Andrade,Houston Dynamo,689069,Felipe de Andrade Vieira,Houston Dynamo,p3_token_same_team,MLS
162490,Antony,Portland Timbers,75760,Antony Alves Santos,Portland Timbers,p3_token_same_team,MLS
424280,Dje D'avilla,Chicago Fire,809695,Dje Tah  D''Avilla,Chicago Fire,p3_token_same_team,MLS
428798,I.James,Sporting Kansas City,817424,Ian James,Sporting Kansas City,p3_token_same_team,MLS
16333,Andy Najar,Nashville SC,868,Andy Aryel Najar Rodríguez,Nashville,p3_token_same_team,MLS
432116,Kaick,FC Dallas,997634,Kaick da Silva Ferreira,FC Dallas,p3_token_same_team,MLS
8344,Manu García,Sporting Kansas City,12130,Manuel García Alonso,Sporting Kansas City,p3b_nickname_same_team,MLS
224813,Christopher Donovan,Philadelphia Union,166529,Chris Donovan,Philadelphia Union,p3b_nickname_same_team,MLS
20690,Matthew Ryan Polster,New England Revolution,25015,Matt Polster,New England Revolution,p3b_nickname_same_team,MLS
384102,Chris Rindov,LA Galaxy,581147,Christopher Rindov,LA Galaxy,p3b_nickname_same_team,MLS
33600,Dag­ur Dan Þór­halls­son,Orlando City,110472,Dagur Dan Thórhallsson,Orlando City,p4_fuzzy_0.093,MLS
205514,William Sands,New England Revolution,123140,Will Sands,New England Revolution,p4_fuzzy_0.127,MLS
224439,Alexander Freeman,Orlando City,166528,Alex Freeman,Orlando City,p4_fuzzy_0.209,MLS
33683,Samuel Rogers,Chicago Fire,174855,Sam Rogers,Chicago Fire,p4_fuzzy_0.16,MLS
12783,Marky Delgado,LAFC,17964,Mark Delgado,Los Angeles FC,p4_fuzzy_0.026,MLS
38212,Will Reilly,Atlanta United,334748,William Reilly,Atlanta United FC,p4_fuzzy_0.132,MLS
34158,Daniel Musovski,Seattle Sounders,36577,Danny Musovski,Seattle Sounders,p4_fuzzy_0.114,MLS
135811,William Agada,Real Salt Lake,39455,Willy Agada,Real Salt Lake,p4_fuzzy_0.207,MLS
353866,Hennadiy Synchuk,CF Montreal,449625,Gennady Synchuk,Montréal,p4_fuzzy_0.064,MLS
34434,Jake Davis,Sporting Kansas City,63447,Jacob Davis,Sporting Kansas City,p4_fuzzy_0.158,MLS
426065,Femi Awodesu,Houston Dynamo,812190,Obafemi Awodesu,Houston Dynamo,p4_fuzzy_0.15,MLS
101850,Jeong Sang-Bin,Minnesota United,120296,Sang-Bin Jeong,St. Louis City Soccer Club,p5_token_no_team,MLS
50055,Jaziel Orozco,St. Louis City,132620,Jaziel Alberto Orozco Landeros,St. Louis City Soccer Club,p5_token_no_team,MLS
24477,Evander,Cincinnati,13540,Evander da Silva Ferreira,Football Club Cincinnati,p5_token_no_team,MLS
23864,Klauss,St. Louis City,13633,João Klauss de Mello,St. Louis City Soccer Club,p5_token_no_team,MLS
245595,Baltasar Gallego Rodríguez,Inter Miami,156079,Baltasar Luis Gallego Rodríguez,Club Internacional de Fútbol Miami,p5_token_no_team,MLS
129013,Mohamed Farsi,Columbus Crew,166527,Mohamed Ramzdine Farsi,Columbus Crew Soccer Club,p5_token_no_team,MLS
22556,Ahoueke Denkey,Cincinnati,21016,Kévin Ahoueke Denkey,Football Club Cincinnati,p5_token_no_team,MLS
23743,Sergio Santos,Cincinnati,23601,Sergio Henrique Santos Gomes,Football Club Cincinnati,p5_token_no_team,MLS
16124,Darlington Joephillip Nagbe,Columbus Crew,23847,Darlington Nagbe,Columbus Crew Soccer Club,p5_token_no_team,MLS
12523,Diego Rossi,Columbus Crew,25466,Diego Martín Rossi Marachlian,Columbus Crew Soccer Club,p5_token_no_team,MLS
33129,Luca Orellano,Cincinnati,26311,Luca Nicolas Orellano,Football Club Cincinnati,p5_token_no_team,MLS
29184,Joaquín Pereyra,Minnesota United,26485,Joaquín Nicolás Pereyra,Minnesota United Football Club,p5_token_no_team,MLS
27876,Marcelo Andrés Herrera Mansilla,Columbus Crew,26521,Marcelo Andrés Herrera Mansilla Barrios,Columbus Crew Soccer Club,p5_token_no_team,MLS
12601,Miles Gordon Robinson,Cincinnati,27087,Miles Robinson,Football Club Cincinnati,p5_token_no_team,MLS
12362,Kei Kamara,Cincinnati,27100,Kei Ansu Kamara,Football Club Cincinnati,p5_token_no_team,MLS
30317,Teenage Lingani Hadebe,Cincinnati,27742,Teenage Hadebe,Football Club Cincinnati,p5_token_no_team,MLS
31393,Kelvin Kwarteng Yeboah,Minnesota United,28782,Kelvin Yeboah,Minnesota United Football Club,p5_token_no_team,MLS
25412,Brenner,Cincinnati,31789,Brenner Souza da Silva,Football Club Cincinnati,p5_token_no_team,MLS
24463,Malte Meineche Amundsen,Columbus Crew,33032,Malte Amundsen,Columbus Crew Soccer Club,p5_token_no_team,MLS
224778,Célio,St. Louis City,332775,Célio Antonio Pompeu Pinheiro Martins,St. Louis City Soccer Club,p5_token_no_team,MLS
224601,Devin Padelford,Minnesota United,332870,Devin Padelford,St. Louis City Soccer Club,p5_token_no_team,MLS
34007,Brian Anunga,Cincinnati,34545,Brian Tah Anunga,Football Club Cincinnati,p5_token_no_team,MLS
35706,Frederick Henry Kessler,St. Louis City,36449,Henry Kessler,St. Louis City Soccer Club,p5_token_no_team,MLS
34148,Carlos Harvey,Minnesota United,36535,Carlos Miguel Harvey Cesneros,Minnesota United Football Club,p5_token_no_team,MLS
31196,Marcelo Weigandt,Inter Miami,36692,Marcelo Alexis Weigandt,Club Internacional de Fútbol Miami,p5_token_no_team,MLS
49777,Ibrahim Aliyu,Houston Dynamo,36962,Ibrahim Aliyu,Columbus Crew Soccer Club,p5_token_no_team,MLS
83468,Lukas Engel,Cincinnati,37902,Lukas Ahlefeld Engel,Football Club Cincinnati,p5_token_no_team,MLS
5211,Jordi Alba,Inter Miami,5326,Jordi Alba Ramos,Club Internacional de Fútbol Miami,p5_token_no_team,MLS
375598,Jefferson Díaz,Minnesota United,551144,Jefferson Abel Díaz Beleño,Minnesota United Football Club,p5_token_no_team,MLS
87074,Nicolás Romero,Minnesota United,57421,Fernando Nicolás Romero,Minnesota United Football Club,p5_token_no_team,MLS
5503,Lionel Messi,Inter Miami,6250,Lionel Andrés Messi Cuccittini,Club Internacional de Fútbol Miami,p5_token_no_team,MLS
5246,Luis Suárez,Inter Miami,6450,Luis Alberto Suárez Díaz,Club Internacional de Fútbol Miami,p5_token_no_team,MLS
36707,Maximiliano Falcón,Inter Miami,69758,Maximiliano Joel Falcón Picart,Club Internacional de Fútbol Miami,p5_token_no_team,MLS
281742,Samuel Gidi,Cincinnati,704809,Samuel Mawuena Gidi,Football Club Cincinnati,p5_token_no_team,MLS
424065,Ender Echenique,Cincinnati,818101,Ender Jesús Echenique Peña,Football Club Cincinnati,p5_token_no_team,MLS
7797,Rodrigo De Paul,Inter Miami,9188,Rodrigo Javier De Paul,Club Internacional de Fútbol Miami,p5_token_no_team,MLS
5203,Sergio Busquets,Inter Miami,9749,Sergio Busquets Burgos,Club Internacional de Fútbol Miami,p5_token_no_team,MLS
13035,Kellyn Kai Perry-Acosta,Chicago Fire,17974,Kellyn  Acosta,Chicago Fire,manual,MLS
32247,Gabriel Pec,LA Galaxy,25193,Gabriel Fortes Chaves,LA Galaxy,manual,MLS
18920,Shapi Suleymanov,Sporting Kansas City,15869,Magomed-Shapi Suleymanov,Sporting Kansas City,manual,MLS
429014,Harbor Tarczynski-Miller,LA Galaxy,817415,Harbor Michael  Miller,LA Galaxy,manual,MLS
47159,Guilherme Biro,Austin FC,32940,Guilherme da Trindade Dubas,Austin,manual,MLS
47159,Guilherme Biro,Austin FC,32940,Guilherme da Trindade Dubas,Austin,manual,MLS
3864,Dan Burn,Newcastle United,2184,Dan Burn,Newcastle United,p1_exact_name_team,Premier League
4625,Joe Willock,Newcastle United,20206,Joe Willock,Newcastle United,p1_exact_name_team,Premier League
3308,Kieran Trippier,Newcastle United,5907,Kieran Trippier,Newcastle United,p1_exact_name_team,Premier League
4718,Harvey Barnes,Newcastle United,18650,Harvey Barnes,Newcastle United,p1_exact_name_team,Premier League
28104,Anthony Gordon,Newcastle United,24344,Anthony Gordon,Newcastle United,p1_exact_name_team,Premier League
3273,Jacob Murphy,Newcastle United,11597,Jacob Murphy,Newcastle United,p1_exact_name_team,Premier League
23500,Jacob Ramsey,Newcastle United,32163,Jacob Ramsey,Newcastle United,p1_exact_name_team,Premier League
134048,Lewis Miley,Newcastle United,549113,Lewis Miley,Newcastle United,p1_exact_name_team,Premier League
134092,Lewis Hall,Newcastle United,68884,Lewis Hall,Newcastle United,p1_exact_name_team,Premier League
21551,Sven Botman,Newcastle United,13491,Sven Botman,Newcastle United,p1_exact_name_team,Premier League
30752,Sandro Tonali,Newcastle United,19844,Sandro Tonali,Newcastle United,p1_exact_name_team,Premier League
36845,Malick Thiaw,Newcastle United,24996,Malick Thiaw,Newcastle United,p1_exact_name_team,Premier League
34870,Nick Woltemade,Newcastle United,24295,Nick Woltemade,Newcastle United,p1_exact_name_team,Premier League
5537,Fabian Schär,Newcastle United,12138,Fabian Schär,Newcastle United,p1_exact_name_team,Premier League
13291,Joelinton,Newcastle United,12759,Joelinton Cassio Apolinário de Lira,Newcastle United,p3_token_same_team,Premier League
25142,Bruno Guimarães,Newcastle United,24870,Bruno Guimarães Rodriguez Moura,Newcastle United,p3_token_same_team,Premier League
50991,Anthony Elanga,Newcastle United,45590,Anthony David  Junior  Elanga,Newcastle United,p3_token_same_team,Premier League
113450,Jon Mikel Aramburu Mejías,Real Sociedad,43874,Jon Mikel Aramburu Mejías,Real Sociedad,p1_exact_name_team,LaLiga
265309,Abdel Rahim Alhassane Bonkano,Real Oviedo,285343,Abdel Rahim Alhassane Bonkano,Real Oviedo,p1_exact_name_team,LaLiga
3664,Trent Alexander-Arnold,Real Madrid,11746,Trent Alexander-Arnold,Real Madrid CF,p1_exact_name_team,LaLiga
30714,Jude Bellingham,Real Madrid,24583,Jude Bellingham,Real Madrid CF,p1_exact_name_team,LaLiga
47289,Tyrhys Dolan,Espanyol,33094,Tyrhys Dolan,RCD Espanyol,p1_exact_name_team,LaLiga
29399,Conor Gallagher,Atlético Madrid,12106,Conor Gallagher,Atlético Madrid,p1_exact_name_team,LaLiga
3318,Marcus Rashford,Barcelona,6847,Marcus Rashford,FC Barcelona,p1_exact_name_team,LaLiga
